日期Date,收盘Close
2017-07-03,14232.69
2017-07-04,14129.8
2017-07-05,14219.68
2017-07-06,14281.0
2017-07-07,14330.94
2017-07-10,14337.19
2017-07-11,14398.59
2017-07-12,14369.74
2017-07-13,14387.65
2017-07-14,14452.4
2017-07-17,14382.99
2017-07-18,14403.49
2017-07-19,14553.76
2017-07-20,14661.83
2017-07-21,14674.75
2017-07-24,14755.19
2017-07-25,14705.41
2017-07-26,14674.89
2017-07-27,14640.71
2017-07-28,14707.22
2017-07-31,14753.42
2017-08-01,14822.67
2017-08-02,14824.29
2017-08-03,14772.65
2017-08-04,14688.7
2017-08-07,14757.61
2017-08-08,14739.69
2017-08-09,14713.78
2017-08-10,14643.3
2017-08-11,14408.97
2017-08-14,14446.11
2017-08-15,14584.14
2017-08-16,14550.5
2017-08-17,14634.16
2017-08-18,14662.48
2017-08-21,14726.41
2017-08-22,14743.43
2017-08-23,14740.31
2017-08-24,14748.51
2017-08-25,15024.29
2017-08-28,15065.7
2017-08-29,15070.53
2017-08-30,15041.67
2017-08-31,14934.79
2017-09-01,14919.83
2017-09-04,14942.2
2017-09-05,14990.9
2017-09-06,14960.35
2017-09-07,14950.31
2017-09-08,14953.23
2017-09-11,14997.9
2017-09-12,15022.25
2017-09-13,15012.65
2017-09-14,14957.35
2017-09-15,14915.54
2017-09-18,14922.1
2017-09-19,14946.26
2017-09-20,15011.29
2017-09-21,15003.85
2017-09-22,15042.24
2017-09-25,14982.92
2017-09-26,14982.77
2017-09-27,15031.31
2017-09-28,15009.03
2017-09-29,15032.71
2017-10-09,15180.16
2017-10-10,15211.66
2017-10-11,15268.23
2017-10-12,15251.45
2017-10-13,15216.06
2017-10-16,15184.84
2017-10-17,15125.87
2017-10-18,15235.81
2017-10-19,15218.0
2017-10-20,15218.17
2017-10-23,15174.87
2017-10-24,15307.51
2017-10-25,15343.89
2017-10-26,15258.32
2017-10-27,15320.73
2017-10-30,15279.28
2017-10-31,15193.79
2017-11-01,15105.13
2017-11-02,15064.66
2017-11-03,14997.64
2017-11-06,15021.78
2017-11-07,15132.06
2017-11-08,15148.79
2017-11-09,15166.27
2017-11-10,15198.75
2017-11-13,15296.48
2017-11-14,15211.41
2017-11-15,15139.06
2017-11-16,15164.04
2017-11-17,15270.21
2017-11-20,15359.1
2017-11-21,15524.3
2017-11-22,15677.91
2017-11-23,15386.29
2017-11-24,15401.24
2017-11-27,15286.12
2017-11-28,15256.27
2017-11-29,15311.75
2017-11-30,15208.0
2017-12-01,15181.57
2017-12-04,15135.34
2017-12-05,15229.59
2017-12-06,15151.66
2017-12-07,15004.02
2017-12-08,15008.92
2017-12-11,15148.47
2017-12-12,15011.74
2017-12-13,15118.14
2017-12-14,15076.17
2017-12-15,14893.01
2017-12-18,14917.09
2017-12-19,15063.25
2017-12-20,15030.47
2017-12-21,15119.85
2017-12-22,15111.39
2017-12-25,15153.74
2017-12-26,15239.52
2017-12-27,15131.12
2017-12-28,15213.16
2017-12-29,15338.64
2018-01-02,15565.19
2018-01-03,15632.44
2018-01-04,15643.95
2018-01-05,15764.49
2018-01-08,15917.19
2018-01-09,15898.45
2018-01-10,16021.29
2018-01-11,15999.75
2018-01-12,16091.65
2018-01-15,16110.61
2018-01-16,16358.0
2018-01-17,16343.18
2018-01-18,16527.39
2018-01-19,16540.69
2018-01-22,16691.66
2018-01-23,16971.77
2018-01-24,16942.93
2018-01-25,16863.54
2018-01-26,16952.52
2018-01-29,16830.62
2018-01-30,16611.59
2018-01-31,16642.71
2018-02-01,16632.01
2018-02-02,16739.12
2018-02-05,16982.41
2018-02-06,16580.57
2018-02-07,16160.96
2018-02-08,15887.29
2018-02-09,15373.63
2018-02-12,15419.02
2018-02-13,15628.3
2018-02-14,15702.16
2018-02-22,16008.87
2018-02-23,16055.77
2018-02-26,16151.22
2018-02-27,15886.33
2018-02-28,15765.39
2018-03-01,15770.44
2018-03-02,15728.36
2018-03-05,15692.37
2018-03-06,15851.01
2018-03-07,15825.02
2018-03-08,15934.31
2018-03-09,15961.24
2018-03-12,15938.08
2018-03-13,15875.32
2018-03-14,15820.44
2018-03-15,15802.96
2018-03-16,15664.88
2018-03-19,15613.61
2018-03-20,15642.12
2018-03-21,15593.58
2018-03-22,15456.26
2018-03-23,15049.77
2018-03-26,14853.26
2018-03-27,14881.73
2018-03-28,14715.61
2018-03-29,14980.59
2018-03-30,14968.28
2018-04-02,14812.88
2018-04-03,14681.96
2018-04-04,14668.39
2018-04-09,14620.23
2018-04-10,14948.41
2018-04-11,15027.52
2018-04-12,14866.28
2018-04-13,14788.02
2018-04-16,14521.05
2018-04-17,14390.78
2018-04-18,14442.81
2018-04-19,14569.96
2018-04-20,14403.27
2018-04-23,14449.86
2018-04-24,14714.97
2018-04-25,14620.9
2018-04-26,14442.33
2018-04-27,14418.49
2018-05-02,14510.38
2018-05-03,14547.75
2018-05-04,14518.47
2018-05-07,14695.07
2018-05-08,14819.99
2018-05-09,14819.06
2018-05-10,14881.57
2018-05-11,14842.67
2018-05-14,14860.38
2018-05-15,14903.87
2018-05-16,14857.28
2018-05-17,14861.39
2018-05-18,14976.82
2018-05-21,15027.84
2018-05-22,15024.59
2018-05-23,14843.47
2018-05-24,14764.12
2018-05-25,14720.09
2018-05-28,14749.51
2018-05-29,14731.74
2018-05-30,14444.74
2018-05-31,14722.85
2018-06-01,14671.19
2018-06-04,14804.26
2018-06-05,14849.92
2018-06-06,14867.93
2018-06-07,14825.58
2018-06-08,14655.13
2018-06-11,14610.08
2018-06-12,14719.71
2018-06-13,14650.88
2018-06-14,14659.68
2018-06-15,14607.57
2018-06-19,14102.8
2018-06-20,14171.39
2018-06-21,14081.24
2018-06-22,14141.02
2018-06-25,14065.41
2018-06-26,13937.93
2018-06-27,13852.11
2018-06-28,13727.63
2018-06-29,13950.51
2018-07-02,13630.67
2018-07-03,13673.96
2018-07-04,13584.75
2018-07-05,13422.1
2018-07-06,13426.5
2018-07-09,13690.68
2018-07-10,13745.03
2018-07-11,13559.88
2018-07-12,13786.83
2018-07-13,13762.33
2018-07-16,13683.6
2018-07-17,13646.15
2018-07-18,13666.48
2018-07-19,13678.42
2018-07-20,13916.07
2018-07-23,14077.88
2018-07-24,14222.04
2018-07-25,14193.56
2018-07-26,14167.72
2018-07-27,14122.39
2018-07-30,14139.92
2018-07-31,14196.69
2018-08-01,13968.71
2018-08-02,13665.31
2018-08-03,13645.44
2018-08-06,13514.02
2018-08-07,13790.89
2018-08-08,13684.79
2018-08-09,13849.98
2018-08-10,13868.48
2018-08-13,13822.01
2018-08-14,13779.02
2018-08-15,13557.41
2018-08-16,13473.96
2018-08-17,13351.52
2018-08-20,13446.83
2018-08-21,13557.13
2018-08-22,13496.12
2018-08-23,13505.29
2018-08-24,13588.3
2018-08-27,13752.57
2018-08-28,13741.73
2018-08-29,13649.78
2018-08-30,13607.36
2018-08-31,13555.7
2018-09-03,13516.83
2018-09-04,13644.57
2018-09-05,13459.64
2018-09-06,13403.94
2018-09-07,13426.76
2018-09-10,13313.48
2018-09-11,13249.97
2018-09-12,13236.57
2018-09-13,13373.32
2018-09-14,13369.02
2018-09-17,13260.29
2018-09-18,13416.76
2018-09-19,13524.31
2018-09-20,13513.27
2018-09-21,13805.43
2018-09-25,13736.0
2018-09-26,13793.35
2018-09-27,13753.95
2018-09-28,13873.21
2018-10-08,13475.37
2018-10-09,13436.08
2018-10-10,13480.97
2018-10-11,12836.3
2018-10-12,12894.78
2018-10-15,12685.24
2018-10-16,12546.67
2018-10-17,12634.47
2018-10-18,12398.6
2018-10-19,12675.19
2018-10-22,13093.18
2018-10-23,12839.8
2018-10-24,12912.27
2018-10-25,12927.48
2018-10-26,13042.53
2018-10-29,12844.95
2018-10-30,12926.37
2018-10-31,13028.14
2018-11-01,13030.8
2018-11-02,13251.89
2018-11-05,13216.83
2018-11-06,13197.84
2018-11-07,13141.25
2018-11-08,13137.92
2018-11-09,13026.52
2018-11-12,13212.02
2018-11-13,13359.65
2018-11-14,13272.32
2018-11-15,13379.42
2018-11-16,13419.69
2018-11-19,13573.29
2018-11-20,13308.8
2018-11-21,13321.39
2018-11-22,13296.92
2018-11-23,12968.43
2018-11-26,12958.86
2018-11-27,12941.71
2018-11-28,13051.54
2018-11-29,12881.08
2018-11-30,12954.0
2018-12-03,13217.86
2018-12-04,13265.11
2018-12-05,13209.59
2018-12-06,13067.05
2018-12-07,13137.47
2018-12-10,13027.99
2018-12-11,13080.03
2018-12-12,13124.88
2018-12-13,13276.51
2018-12-14,13156.46
2018-12-17,13248.15
2018-12-18,13154.98
2018-12-19,13134.44
2018-12-20,13066.05
2018-12-21,13010.48
2018-12-24,13047.81
2018-12-25,12975.18
2018-12-26,13021.8
2018-12-27,12981.98
2018-12-28,13020.58
2019-01-02,12832.43
2019-01-03,12846.9
2019-01-04,13024.35
2019-01-07,13094.9
2019-01-08,13137.07
2019-01-09,13196.47
2019-01-10,13137.9
2019-01-11,13219.65
2019-01-14,13188.86
2019-01-15,13274.6
2019-01-16,13291.49
2019-01-17,13315.19
2019-01-18,13396.87
2019-01-21,13397.08
2019-01-22,13325.21
2019-01-23,13405.03
2019-01-24,13428.66
2019-01-25,13488.38
2019-01-28,13461.49
2019-01-29,13489.53
2019-01-30,13426.48
2019-01-31,13480.94
2019-02-01,13633.75
2019-02-11,13750.78
2019-02-12,13796.74
2019-02-13,13949.89
2019-02-14,13908.45
2019-02-15,13721.06
2019-02-18,13986.99
2019-02-19,14003.14
2019-02-20,14010.84
2019-02-21,13921.07
2019-02-22,14067.48
2019-02-25,14633.62
2019-02-26,14570.48
2019-02-27,14577.2
2019-02-28,14556.38
2019-03-01,14709.49
2019-03-04,14848.02
2019-03-05,14945.28
2019-03-06,15121.17
2019-03-07,15034.1
2019-03-08,14452.68
2019-03-11,14668.32
2019-03-12,14790.7
2019-03-13,14723.99
2019-03-14,14584.8
2019-03-15,14765.61
2019-03-18,15126.72
2019-03-19,15097.09
2019-03-20,15130.78
2019-03-21,15198.26
2019-03-22,15261.28
2019-03-25,15124.32
2019-03-26,14898.52
2019-03-27,15036.66
2019-03-28,14837.21
2019-03-29,15168.21
2019-04-01,15518.56
2019-04-02,15474.14
2019-04-03,15646.69
2019-04-04,15762.02
2019-04-08,15841.82
2019-04-09,15847.64
2019-04-10,15886.85
2019-04-11,15711.56
2019-04-12,15661.74
2019-04-15,15541.84
2019-04-16,15812.4
2019-04-17,15869.16
2019-04-18,15703.9
2019-04-19,15780.67
2019-04-22,15450.56
2019-04-23,15327.33
2019-04-24,15337.56
2019-04-25,14974.89
2019-04-26,14820.97
2019-04-29,14813.56
2019-04-30,14944.76
2019-05-06,14277.91
2019-05-07,14382.32
2019-05-08,14265.48
2019-05-09,14121.06
2019-05-10,14454.67
2019-05-13,14414.18
2019-05-14,14401.1
2019-05-15,14621.32
2019-05-16,14752.29
2019-05-17,14396.44
2019-05-20,14343.52
2019-05-21,14521.69
2019-05-22,14471.81
2019-05-23,14300.58
2019-05-24,14371.4
2019-05-27,14554.52
2019-05-28,14602.08
2019-05-29,14583.15
2019-05-30,14590.91
2019-05-31,14588.36
2019-06-03,14500.86
2019-06-04,14323.72
2019-06-05,14424.35
2019-06-06,14235.23
2019-06-10,14287.24
2019-06-11,14612.25
2019-06-12,14576.7
2019-06-13,14570.74
2019-06-14,14403.52
2019-06-17,14436.39
2019-06-18,14462.94
2019-06-19,14611.08
2019-06-20,14753.74
2019-06-21,14827.71
2019-06-24,14897.28
2019-06-25,14787.59
2019-06-26,14743.02
2019-06-27,14776.69
2019-06-28,14654.51
2019-07-01,14894.09
2019-07-02,14928.53
2019-07-03,14915.12
2019-07-04,14914.92
2019-07-05,14939.52
2019-07-08,14616.07
2019-07-09,14622.7
2019-07-10,14541.36
2019-07-11,14520.38
2019-07-12,14572.43
2019-07-15,14651.69
2019-07-16,14666.55
2019-07-17,14635.58
2019-07-18,14472.44
2019-07-19,14528.28
2019-07-22,14331.37
2019-07-23,14423.92
2019-07-24,14494.38
2019-07-25,14537.07
2019-07-26,14580.91
2019-07-29,14533.51
2019-07-30,14604.46
2019-07-31,14528.75
2019-08-01,14454.67
2019-08-02,14260.73
2019-08-05,14030.76
2019-08-06,13715.39
2019-08-07,13704.8
2019-08-08,13775.08
2019-08-09,13686.83
2019-08-12,13855.39
2019-08-13,13771.1
2019-08-14,13804.71
2019-08-15,13780.95
2019-08-16,13798.78
2019-08-19,14136.07
2019-08-20,14184.36
2019-08-21,14162.11
2019-08-22,14188.35
2019-08-23,14156.62
2019-08-26,14043.19
2019-08-27,14224.89
2019-08-28,14225.2
2019-08-29,14222.43
2019-08-30,14108.35
2019-09-02,14355.02
2019-09-03,14376.27
2019-09-04,14528.37
2019-09-05,14601.33
2019-09-06,14671.41
2019-09-09,14832.64
2019-09-10,14794.1
2019-09-11,14776.29
2019-09-12,14867.26
2019-09-16,14899.47
2019-09-17,14653.41
