日期Date,收盘Close
2021-03-25,3379.56
2021-03-26,3420.85
2021-03-29,3454.48
2021-03-30,3453.46
2021-03-31,3468.28
2021-04-01,3466.81
2021-04-02,3435.66
2021-04-06,3434.76
2021-04-07,3450.3
2021-04-08,3432.2
2021-04-09,3431.1
2021-04-12,3427.91
2021-04-13,3391.7
2021-04-14,3399.63
2021-04-15,3391.16
2021-04-16,3423.81
2021-04-19,3437.23
2021-04-20,3428.14
2021-04-21,3421.97
2021-04-22,3417.17
2021-04-23,3414.83
2021-04-26,3393.95
2021-04-27,3383.87
2021-04-28,3396.24
2021-04-29,3420.66
2021-04-30,3387.02
2021-05-06,3406.24
2021-05-07,3411.94
2021-05-10,3426.63
2021-05-11,3434.46
2021-05-12,3452.63
2021-05-13,3430.23
2021-05-14,3455.1
2021-05-17,3460.78
2021-05-18,3469.38
2021-05-19,3448.42
2021-05-20,3436.87
2021-05-21,3435.7
2021-05-24,3431.21
2021-05-25,3473.19
2021-05-26,3500.11
2021-05-27,3507.39
2021-05-28,3505.96
2021-05-31,3524.06
2021-06-01,3512.73
2021-06-02,3512.59
2021-06-03,3520.68
2021-06-04,3516.41
2021-06-07,3493.98
2021-06-08,3486.93
2021-06-09,3486.47
2021-06-10,3483.45
2021-06-11,3481.17
2021-06-15,3457.84
2021-06-16,3451.25
2021-06-17,3446.39
2021-06-18,3448.34
2021-06-21,3449.11
2021-06-22,3495.33
2021-06-23,3499.48
2021-06-24,3517.52
2021-06-25,3536.88
2021-06-28,3523.94
2021-06-29,3495.17
2021-06-30,3492.08
2021-07-01,3492.51
2021-07-02,3479.43
2021-07-05,3476.55
2021-07-06,3484.77
2021-07-07,3470.75
2021-07-08,3433.15
2021-07-09,3451.73
2021-07-12,3441.42
2021-07-13,3468.08
2021-07-14,3448.78
2021-07-15,3453.39
2021-07-16,3453.4
2021-07-19,3445.57
2021-07-20,3433.23
2021-07-21,3421.68
2021-07-22,3439.4
2021-07-23,3422.35
2021-07-26,3358.94
2021-07-27,3299.78
2021-07-28,3274.23
2021-07-29,3279.03
2021-07-30,3295.69
2021-08-02,3332.37
2021-08-03,3336.09
2021-08-04,3341.09
2021-08-05,3335.06
2021-08-06,3348.51
2021-08-09,3388.04
2021-08-10,3413.38
2021-08-11,3442.66
2021-08-12,3435.31
2021-08-13,3437.2
2021-08-16,3472.41
2021-08-17,3435.33
2021-08-18,3482.06
2021-08-19,3437.66
2021-08-20,3427.33
2021-08-23,3454.73
2021-08-24,3477.25
2021-08-25,3513.25
2021-08-26,3502.52
2021-08-27,3512.99
2021-08-30,3527.02
2021-08-31,3584.41
2021-09-01,3607.86
2021-09-02,3690.59
2021-09-03,3706.38
2021-09-06,3761.88
2021-09-07,3823.36
2021-09-08,3900.71
2021-09-09,3958.03
2021-09-10,3909.2
2021-09-13,3973.49
2021-09-14,3872.48
2021-09-15,3881.89
2021-09-16,3832.28
2021-09-17,3834.37
2021-09-22,3933.3
2021-09-23,3998.89
2021-09-24,3917.71
2021-09-27,3806.64
2021-09-28,3895.03
2021-09-29,3801.11
2021-09-30,3832.2
2021-10-08,3836.57
2021-10-11,3810.95
2021-10-12,3744.31
2021-10-13,3670.48
2021-10-14,3655.54
2021-10-15,3657.95
2021-10-18,3706.75
2021-10-19,3720.87
2021-10-20,3714.97
2021-10-21,3724.73
2021-10-22,3673.04
2021-10-25,3687.51
2021-10-26,3658.74
2021-10-27,3639.2
2021-10-28,3581.03
2021-10-29,3584.16
2021-11-01,3602.48
2021-11-02,3512.7
2021-11-03,3540.88
2021-11-04,3567.31
2021-11-05,3506.88
2021-11-08,3502.33
