日期Date,收盘Close
2018-01-08,13542.44
2018-01-09,13509.94
2018-01-10,13533.46
2018-01-11,13551.27
2018-01-12,13558.91
2018-01-15,13489.77
2018-01-16,13632.86
2018-01-17,13703.34
2018-01-18,13814.53
2018-01-19,13882.36
2018-01-22,13940.42
2018-01-23,14072.13
2018-01-24,14174.32
2018-01-25,14126.53
2018-01-26,14188.3
2018-01-29,14065.16
2018-01-30,13975.51
2018-01-31,13865.91
2018-02-01,13726.91
2018-02-02,13755.37
2018-02-05,13957.67
2018-02-06,13593.06
2018-02-07,13420.96
2018-02-08,13275.75
2018-02-09,12783.58
2018-02-12,12863.14
2018-02-13,12953.91
2018-02-14,12947.51
2018-02-22,13174.04
2018-02-23,13211.72
2018-02-26,13348.38
2018-02-27,13227.17
2018-02-28,13148.05
2018-03-01,13200.48
2018-03-02,13173.67
2018-03-05,13168.97
2018-03-06,13315.34
2018-03-07,13275.47
2018-03-08,13348.06
2018-03-09,13411.81
2018-03-12,13476.25
2018-03-13,13400.66
2018-03-14,13312.46
2018-03-15,13284.03
2018-03-16,13241.0
2018-03-19,13240.4
2018-03-20,13269.83
2018-03-21,13232.85
2018-03-22,13188.32
2018-03-23,12714.34
2018-03-26,12727.88
2018-03-27,12855.38
2018-03-28,12753.78
2018-03-29,12882.8
2018-03-30,12906.15
2018-04-02,12885.55
2018-04-03,12770.49
2018-04-04,12733.55
2018-04-09,12710.74
2018-04-10,12867.23
2018-04-11,12926.45
2018-04-12,12835.87
2018-04-13,12775.89
2018-04-16,12608.43
2018-04-17,12491.42
2018-04-18,12573.33
2018-04-19,12604.83
2018-04-20,12401.69
2018-04-23,12376.3
2018-04-24,12565.99
2018-04-25,12539.65
2018-04-26,12372.69
2018-04-27,12458.9
2018-05-02,12474.78
2018-05-03,12576.16
2018-05-04,12570.87
2018-05-07,12695.05
2018-05-08,12735.04
2018-05-09,12723.14
2018-05-10,12785.49
2018-05-11,12723.49
2018-05-14,12729.34
2018-05-15,12792.3
2018-05-16,12778.82
2018-05-17,12759.48
2018-05-18,12824.37
2018-05-21,12927.07
2018-05-22,12934.72
2018-05-23,12865.52
2018-05-24,12818.23
2018-05-25,12784.26
2018-05-28,12748.14
2018-05-29,12693.24
2018-05-30,12425.18
2018-05-31,12602.86
2018-06-01,12519.9
2018-06-04,12529.05
2018-06-05,12588.45
2018-06-06,12571.58
2018-06-07,12485.04
2018-06-08,12307.4
2018-06-11,12244.25
2018-06-12,12316.85
2018-06-13,12233.86
2018-06-14,12219.23
2018-06-15,12172.56
2018-06-18,12172.56
2018-06-19,11617.05
2018-06-20,11681.38
2018-06-21,11561.79
2018-06-22,11640.19
2018-06-25,11566.03
2018-06-26,11510.09
2018-06-27,11448.11
2018-06-28,11397.97
2018-06-29,11574.46
2018-07-02,11378.66
2018-07-03,11475.25
2018-07-04,11427.32
2018-07-05,11302.7
2018-07-06,11312.18
2018-07-09,11517.74
2018-07-10,11541.4
2018-07-11,11362.35
2018-07-12,11584.29
2018-07-13,11578.15
2018-07-16,11523.29
2018-07-17,11496.85
2018-07-18,11580.41
2018-07-19,11551.3
2018-07-20,11769.94
2018-07-23,11903.61
2018-07-24,12063.05
2018-07-25,12008.31
2018-07-26,12026.57
2018-07-27,11978.57
2018-07-30,11984.01
2018-07-31,11994.45
2018-08-01,11822.62
2018-08-02,11621.37
2018-08-03,11578.68
2018-08-06,11478.08
2018-08-07,11746.19
2018-08-08,11645.78
2018-08-09,11784.67
2018-08-10,11719.42
2018-08-13,11664.59
2018-08-14,11651.68
2018-08-15,11464.92
2018-08-16,11399.02
2018-08-17,11293.81
2018-08-20,11369.36
2018-08-21,11462.08
2018-08-22,11379.56
2018-08-23,11411.41
2018-08-24,11459.72
2018-08-27,11614.09
2018-08-28,11618.09
2018-08-29,11556.79
2018-08-30,11480.39
2018-08-31,11446.17
2018-09-03,11431.81
2018-09-04,11526.32
2018-09-05,11396.1
2018-09-06,11337.24
2018-09-07,11356.57
2018-09-10,11270.24
2018-09-11,11266.0
2018-09-12,11250.17
2018-09-13,11365.11
2018-09-14,11371.92
2018-09-17,11280.52
2018-09-18,11438.31
2018-09-19,11507.19
2018-09-20,11500.23
2018-09-21,11717.1
2018-09-25,11675.08
2018-09-26,11710.52
2018-09-27,11679.85
2018-09-28,11773.23
2018-10-08,11479.22
2018-10-09,11444.49
2018-10-10,11488.11
2018-10-11,10850.05
2018-10-12,10867.69
2018-10-15,10695.27
2018-10-16,10581.71
2018-10-17,10675.23
2018-10-18,10474.63
2018-10-19,10703.86
2018-10-22,11131.66
2018-10-23,10942.9
2018-10-24,11026.65
2018-10-25,11099.41
2018-10-26,11120.42
2018-10-29,10992.53
2018-10-30,11117.58
2018-10-31,11196.59
2018-11-01,11207.66
2018-11-02,11421.17
2018-11-05,11416.54
2018-11-06,11429.0
2018-11-07,11365.07
2018-11-08,11326.48
2018-11-09,11242.46
2018-11-12,11437.92
2018-11-13,11621.37
2018-11-14,11552.25
2018-11-15,11690.94
2018-11-16,11797.0
2018-11-19,11878.0
2018-11-20,11614.09
2018-11-21,11638.9
2018-11-22,11638.76
2018-11-23,11315.34
2018-11-26,11325.73
2018-11-27,11324.57
2018-11-28,11432.85
2018-11-29,11274.25
2018-11-30,11361.35
2018-12-03,11610.39
2018-12-04,11674.4
2018-12-05,11580.64
2018-12-06,11422.72
2018-12-07,11460.55
2018-12-10,11353.74
2018-12-11,11379.3
2018-12-12,11413.07
2018-12-13,11551.01
2018-12-14,11400.17
2018-12-17,11463.53
2018-12-18,11430.97
2018-12-19,11373.23
2018-12-20,11355.62
2018-12-21,11303.82
2018-12-24,11372.47
2018-12-25,11308.47
2018-12-26,11362.47
2018-12-27,11266.79
2018-12-28,11338.62
2019-01-02,11198.08
2019-01-03,11191.6
2019-01-04,11399.7
2019-01-07,11496.85
2019-01-08,11512.87
2019-01-09,11545.66
2019-01-10,11501.16
2019-01-11,11547.67
2019-01-14,11500.61
2019-01-15,11586.43
2019-01-16,11588.74
2019-01-17,11564.47
2019-01-18,11655.42
2019-01-21,11673.94
