成长能力,净利润,206414274.49,695855596.25,598906386.15,334826054.8,145895323.8,338061776.59,290762858.5,169320445.67,34748964.87,240036047.12,182331511.64,87754641.26,19349332.43,211684305.31,202837956.65,120632929.82,74168573.48,209107825.26,169252726.48,87981145.43,37543286.84,93460207.73,55061292.28,13999514.43,-11962347.43,29510766.45,24087109.62,2924923.66,-99389.69,9008311.02,10381075.52,-3390566.84,-3108172.14,38437842.81,41858416.94,28683663.17,8525379.08,54279327.95,45377387.63,32042828.81,7481931.35,21979622.58,21979622.58,31010182.92,46097265.95,43703176.35,35636559.48
成长能力,扣非净利润,206363102.71,697046957.34,596091025.14,330984652.17,136016935.16,347542460.02,289703585.69,168612418.22,35240962.27,240448671.66,177398592.94,85785478.1,15561733.77,208009935.44,207326574.54,128820598.99,75262091.9,184820901.52,155138737.28,82099519.99,32845011.11,85133822.65,52312430.73,14666022.6,-10880317.61,33164305.91,24712061.01,3995751.09,66148.89,10749786.68,11910400.18,-3154507.62,-3385917.59,35757200.48,39973567.58,27790861.9,7915034.52,41909621.54,35846000.0,25801467.21,7078053.85,17970586.05,15460300.0,14409330.62,43204675.03,41243569.6,34965270.23
成长能力,营业总收入增长率,27.454872,27.244402,32.26835,30.381679,53.237232,32.422164,30.26883,30.100267,22.095127,17.419178,10.016341,14.136215,-5.09957,21.591331,30.366211,29.891562,45.733206,49.258246,64.131182,95.249563,150.515006,26.961404,14.456686,-5.792437,-25.477505,25.795059,21.691562,24.376103,24.814306,19.776863,19.824899,10.571137,2.569004,6.165322,8.347634,10.496314,10.305012,17.972692,-9.701457,,,12.875045,,16.475843,2.969523,11.435581,
成长能力,归属母公司净利润增长率,41.481076,105.836815,105.977609,97.746972,319.855165,40.83792,59.46934,92.947567,79.587409,13.393407,-10.109767,-27.25482,-73.911683,8.721994,29.962191,50.530953,123.357068,121.306481,190.45349,423.272889,418.224038,145.108132,88.209341,167.476376,-1082.181601,162.791416,116.346608,404.223617,141.518715,-65.365971,-68.47308,-106.561435,-130.014965,-27.344124,-7.754899,-10.483361,13.946235,146.952957,106.452078,,,-29.121274,,-32.728802,5.478067,22.63579,
收益质量,经营活动净现金/销售收入,0.305043,0.304663,0.301786,0.262783,0.355544,0.214564,0.247111,0.209396,0.238478,0.21639,0.204492,0.15155,0.203579,0.229037,0.257381,0.224006,0.342148,0.29862,0.242986,0.172073,0.228395,0.177379,0.141204,0.065517,0.02787,0.136571,0.144014,0.152672,0.113613,0.10206,0.123005,0.183834,0.098604,0.090823,0.055759,0.038337,0.158696,0.082932,0.127336,0.150158,0.129801,0.074564,0.074564,0.051042,0.038413,0.197629,0.128789
收益质量,经营性现金净流量/营业总收入,0.305043,0.304663,0.301786,0.262783,0.355544,0.214564,0.247111,0.209396,0.238478,0.21639,0.204492,0.15155,0.203579,0.229037,0.257381,0.224006,0.342148,0.29862,0.242986,0.172073,0.228395,0.177379,0.141204,0.065517,0.02787,0.136571,0.144014,0.152672,0.113613,0.10206,0.123005,0.183834,0.098604,0.090823,0.055759,0.038337,0.158696,0.082932,0.127336,0.150158,0.129801,0.074564,0.074564,0.051042,0.038413,0.197629,0.128789
收益质量,成本费用率,65.523289,66.103385,62.452219,65.68071,67.107995,78.138033,75.564064,76.526787,88.373559,80.604945,80.316713,84.495018,90.656814,79.895711,74.408932,73.762944,69.666672,75.527859,73.931411,76.437571,78.959439,83.610085,85.42195,93.039766,113.861131,91.354356,91.328013,96.318808,97.532542,95.184081,93.623414,99.509368,101.295517,85.419558,80.243673,78.865032,85.352784,82.472365,81.191918,78.99502,86.794842,90.094092,90.094092,90.014303,75.160957,74.593565,76.388275
收益质量,期间费用率,47.575448,47.260281,43.779888,46.355317,47.263364,56.469042,53.946792,54.690842,64.475645,57.978378,57.897724,60.851411,66.625355,58.639464,54.535477,53.593928,49.873572,53.614963,52.362032,53.596446,55.918945,56.742942,57.596054,63.003465,82.06682,64.613969,64.76756,68.6943,71.461644,67.50376,64.934825,68.937387,69.371792,59.325138,55.296719,54.497874,63.762619,57.669531,56.105729,52.199564,57.10509,60.490639,60.490639,65.449256,61.470332,62.563115,65.578865
收益质量,销售成本率,17.947841,18.843103,18.672331,19.325393,19.844631,21.66899,21.617271,21.835945,23.897914,22.626566,22.418988,23.643606,24.031458,21.256246,19.873455,20.169016,19.793099,21.912896,21.569379,22.841125,23.040493,26.867143,27.825895,30.036301,31.794311,26.740386,26.560453,27.624507,26.070898,27.68032,28.688589,30.57198,31.923724,26.094419,24.946953,24.367157,21.590165,24.802833,25.086189,26.795456,29.689752,29.603453,29.603453,24.565047,13.690625,12.03045,10.80941
收益质量,经营活动净现金/归属母公司的净利润,1.009849,1.082679,0.959282,0.912563,1.306566,1.233451,1.223215,1.102874,2.401161,1.323002,1.239152,1.183793,3.014982,1.352313,1.274323,1.11522,1.392973,1.576539,1.199321,0.992791,1.425135,1.3885,1.233351,1.013075,,2.063901,2.068458,6.702613,11.868711,3.222045,3.140897,,,0.829097,0.374614,0.244299,1.613768,0.518106,0.72835,0.77518,1.363508,0.975119,0.975119,0.41916,0.18219,0.960157,0.688595
收益质量,所得税/利润总额,10.301239,13.048013,13.047079,12.965782,17.821143,14.421518,13.939606,15.477156,16.58104,9.418058,10.044782,5.702879,11.55663,9.427549,14.581604,13.057588,13.511869,14.139007,12.090152,11.123398,9.293004,8.856402,10.728921,6.649017,,17.605697,20.523973,37.510277,107.608224,19.338138,21.447304,,,16.13788,15.243245,15.35927,15.806895,15.823842,15.357904,15.996301,17.006534,16.411408,16.411408,17.528254,16.72848,17.375458,14.348212
财务风险,流动比率,2.234398,1.858384,1.895736,2.000505,2.001806,1.798376,1.961015,1.757317,3.122506,3.479905,3.398663,3.781901,4.786136,5.675272,4.621094,5.457176,5.117014,3.689336,1.91257,1.651613,1.464372,1.384588,1.497006,1.439969,1.256169,1.274608,1.332166,1.324767,1.624298,1.690291,1.8468,1.756424,2.160543,2.111373,2.286689,2.199645,1.856195,1.450522,0.999874,0.887869,,0.698771,,0.675014,0.953859,3.312259,11.46139
财务风险,速动比率,1.809362,1.480559,1.550816,1.600597,1.656763,1.465539,1.660779,1.463383,2.660275,2.956969,2.898987,3.235627,4.075693,4.873208,4.062901,4.700408,4.549153,3.343306,1.602496,1.338674,1.16383,1.063121,1.171958,0.98458,0.76235,0.913329,1.002698,1.013524,1.130498,1.236505,1.486694,1.351906,1.584937,1.516139,1.698516,1.631954,1.391368,1.16451,0.76597,0.686061,,0.508299,,0.495772,0.79007,3.070668,10.905079
财务风险,保守速动比率,1.708287,1.371713,1.453571,1.489634,1.59547,1.369351,1.537637,1.305804,2.410716,2.628614,2.548022,2.931899,3.69492,4.353043,3.691398,4.243219,4.152275,3.048594,1.235541,1.000008,0.81533,0.703226,0.890113,0.736467,0.435151,0.64671,0.900617,0.9269,0.996335,1.088513,1.304612,1.172275,1.380349,1.334051,1.520449,1.46461,1.261778,1.116328,0.69299,0.606264,,0.4613,,0.390863,0.724699,2.961109,10.605969
财务风险,资产负债率,20.510426,22.092775,23.235621,22.457372,24.095989,25.120519,25.529081,27.782371,18.216865,16.499481,16.872187,15.656978,13.668339,12.93558,15.236856,13.393539,15.442822,20.295373,26.458882,28.340487,29.986201,28.12899,32.248922,31.309367,28.579414,32.552241,31.497214,31.280921,21.505382,21.721697,20.712242,20.954251,17.363085,18.196245,18.018843,17.84935,20.496481,27.788259,32.552127,34.557955,,40.118783,,45.176513,40.621207,30.457061,7.795365
财务风险,权益乘数,1.270166,1.306731,1.317828,1.311417,1.32606,1.264506,1.268841,1.285707,1.210343,1.174126,1.176137,1.167265,1.15349,1.197799,1.215133,1.202467,1.217605,1.308812,1.407115,1.424059,1.438653,1.453638,1.496697,1.48372,1.456167,1.401058,1.3912,1.389542,1.299851,1.26374,1.257615,1.261027,1.234121,1.30482,1.299856,1.29957,1.320776,1.506862,1.571147,1.59622,,1.744769,,1.757148,1.570072,1.275614,1.084544
财务风险,权益乘数(含少数股权的净资产),1.258026,1.283578,1.302687,1.289613,1.317453,1.335479,1.342806,1.384703,1.222745,1.197597,1.202966,1.185634,1.158323,1.148574,1.179758,1.154648,1.182631,1.254632,1.359783,1.395488,1.428289,1.391381,1.475991,1.455802,1.400156,1.482628,1.459794,1.455199,1.273972,1.277493,1.261228,1.26509,1.210112,1.222437,1.219792,1.217275,1.257805,1.384816,1.482626,1.528069,,1.669972,,1.824035,1.684102,1.43796,1.084544
财务风险,产权比率,25.802662,28.3578,30.268754,28.961325,31.745344,33.547935,34.280605,38.470345,22.274599,19.759734,20.296682,18.563454,15.83236,14.857482,17.975803,15.464827,18.263171,25.463231,37.048934,40.573739,43.798768,39.819196,48.190311,45.977865,40.363518,48.805283,46.662947,46.370164,27.97879,28.209686,26.645984,27.120566,21.515706,22.365052,21.97925,21.727582,25.780596,38.481635,48.262645,52.806961,,66.997274,,82.403575,68.410294,43.796053,8.454418
财务风险,现金比率,1.132314,0.786125,0.761574,0.859516,1.049472,0.802025,1.041504,0.769383,1.815016,1.846917,1.708887,1.971052,2.77978,3.381214,2.671078,3.154415,3.427803,2.572286,0.648917,0.379508,0.373231,0.175152,0.277183,0.220122,0.136691,0.226005,0.230835,0.34157,0.233584,0.228615,0.166609,0.270689,0.303551,0.241937,0.238391,0.236237,0.378675,0.538746,0.13755,0.109211,,0.053312,,0.095083,0.357124,1.772575,6.05266
营运能力,应收账款周转率,2.549313,9.80173,6.795315,4.697271,2.234135,9.273347,7.204392,4.222495,2.092476,9.735586,6.892763,4.168808,2.142446,10.770456,6.936894,4.730737,2.746908,9.329377,5.932104,3.715988,1.959651,6.711752,4.137975,2.506829,1.151321,6.530611,4.273242,2.780042,1.519477,6.140962,4.034077,2.726821,1.304708,5.554283,3.91941,2.582699,1.345054,5.898999,4.286873,2.716735,,5.552991,,5.447512,5.154094,4.803063,4.124332
营运能力,应收账款周转天数,35.303618,36.728208,39.733254,38.32012,40.284033,38.82093,37.477138,42.628823,43.011245,36.977742,39.171519,43.177801,42.008056,33.424766,38.922314,38.049032,32.764103,38.587781,45.515044,48.439328,45.926535,53.637257,65.249291,71.80385,78.171069,55.12501,63.183872,64.747203,59.230894,58.62273,66.929794,66.010927,68.98093,64.814844,68.887918,69.694516,66.911796,61.027295,62.982962,66.255987,,64.829926,,66.085202,69.847376,74.952162,87.286847
营运能力,存货周转率,0.6061,2.718368,2.184277,1.361531,0.665628,2.907992,2.213588,1.364673,0.595874,2.571163,2.008556,1.338005,0.559052,2.475957,1.994174,1.186065,0.605327,2.804347,2.27181,1.539256,0.703179,2.49741,1.731553,0.864947,0.321264,2.130219,1.753593,1.19571,0.491559,2.1478,2.010517,1.227582,0.540092,1.825266,1.385856,0.919449,0.386686,1.937875,1.697824,1.198604,,2.17937,,1.978076,1.602754,2.284094,2.320787
营运能力,存货周转天数,148.490231,132.432376,123.610683,132.204025,135.210598,123.796737,121.973867,131.899698,151.038633,140.014423,134.424914,134.528586,160.986785,145.398304,135.39438,151.762247,148.679927,128.372096,118.847937,116.939594,127.990101,144.1493,155.929349,208.105135,280.142576,168.996647,153.969527,150.538085,183.090581,167.613356,134.293778,146.629699,166.637986,197.231495,194.825346,195.769324,232.746817,185.770455,159.02706,150.174673,,165.185321,,181.995018,224.613283,157.611712,155.119744
营运能力,总资产周转率,0.258453,1.059804,0.837334,0.529121,0.242361,0.936236,0.683812,0.43433,0.168722,0.771028,0.597011,0.375018,0.158666,0.720421,0.58086,0.355334,0.179193,0.77504,0.718464,0.450046,0.206045,0.757597,0.527159,0.277534,0.10073,0.695055,0.533753,0.33518,0.156305,0.622702,0.489862,0.2971,0.131217,0.515071,0.402975,0.265227,0.124938,0.494187,0.400504,0.255366,,0.434907,,0.411357,0.443818,0.619113,0.711269
营运能力,总资产周转天数,348.225309,339.685401,322.45169,340.186281,371.346494,384.518137,394.845256,414.431278,533.419032,466.909112,452.252499,479.975836,567.226068,499.707163,464.827256,506.564777,502.249153,464.491957,375.801467,399.958325,436.796501,475.186527,512.178635,648.567565,893.474972,517.944107,505.851484,537.024654,575.796124,578.124756,551.175539,605.856438,685.883327,698.931993,670.016178,678.661807,720.355399,728.468662,674.149652,704.869487,,827.762559,,875.151517,811.142789,581.476777,506.137463
营运能力,流动资产周转率,0.662318,2.809016,2.145511,1.357763,0.597877,2.240075,1.553597,0.991886,0.371792,1.657937,1.291391,0.808416,0.336901,1.351494,1.069992,0.670461,0.312613,1.607828,1.987633,1.405545,0.665193,2.391292,1.542196,0.862231,0.334146,2.207075,1.693332,1.082472,0.539061,2.133324,1.657982,1.027199,0.464038,1.642164,1.248302,0.844334,0.395451,1.757298,1.705234,1.113524,,1.980214,,1.772809,1.349887,1.15452,1.04211
营运能力,流动资产周转天数,135.886262,128.158738,125.844115,132.570945,150.532479,160.708897,173.790176,181.472459,242.070711,217.137264,209.076848,222.657573,267.140164,266.371696,252.338316,268.471783,287.895551,223.904511,135.839949,128.064116,135.298967,150.546189,175.074929,208.760638,269.343269,163.111752,159.448874,166.286051,166.956822,168.750671,162.848556,175.233776,193.949255,219.222921,216.293742,213.18572,227.588076,204.859846,158.335992,161.648844,,181.798442,,203.067523,266.688868,311.817845,345.452659
营运能力,应付账款周转率,3.50707,18.849512,17.922601,11.970201,5.82818,24.860012,17.910256,11.927271,6.013631,18.682184,15.394129,8.059246,3.852271,18.042952,17.729301,12.065309,6.102147,24.954918,21.947171,18.653082,7.184987,16.115093,9.573333,5.549215,2.866297,13.257368,9.323944,6.399244,,13.825849,,5.046513,3.030718,11.771351,8.647858,5.844418,2.397316,11.455643,11.968089,7.064544,,11.410418,,11.894411,14.222264,21.939055,19.002055
