SECURITY_CODE,SECUCODE,SECURITY_NAME_ABBR,ORG_CODE,TRADE_MARKET,BOARD_CODE,BOARD_NAME,ORIG_BOARD_CODE,TOTAL_MARKET_CAP,NOTLIMITED_MARKETCAP_A,CLOSE_PRICE,CHANGE_RATE,TOTAL_SHARES,FREE_SHARES_A,PE_TTM,PE_LAR,PB_MRQ,PCF_OCF_LAR,PCF_OCF_TTM,PS_TTM,PEG_CAR,TRADE_DATE
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14716320731.27,12719685019.83,12.59,-0.395569620253,1168889653,1010300637,22.66099258,26.36837067,3.44931126,21.40114139,15.56582903,3.21162773,0.82455576,2024-12-09
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14961787558.4,12931848153.6,12.8,1.667990468626,1168889653,1010300637,23.03897578,26.80819258,3.50684545,21.75811039,15.82546558,3.26519738,0.83830927,2024-12-10
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14786454110.45,12780303058.05,12.65,-1.171875,1168889653,1010300637,22.76898778,26.49403407,3.4657496,21.50313253,15.6400109,3.22693335,0.82848533,2024-12-11
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15148809902.88,13093496255.52,12.96,2.450592885375,1168889653,1010300637,23.32696298,27.14329498,3.55068101,22.03008677,16.0232839,3.30601234,0.84878814,2024-12-12
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14985165351.46,12952054166.34,12.82,-1.08024691358,1168889653,1010300637,23.07497418,26.85008038,3.51232489,21.79210744,15.85019287,3.27029925,0.83961913,2024-12-13
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15008543144.52,12972260179.08,12.84,0.15600624025,1168889653,1010300637,23.11097258,26.89196818,3.51780434,21.82610449,15.87492016,3.27540112,0.84092899,2024-12-16
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15195565489.0,13133908281.0,13.0,1.246105919003,1168889653,1010300637,23.39895977,27.22707059,3.56163991,22.09808087,16.07273847,3.31621609,0.85140785,2024-12-17
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15663121350.2,13538028535.8,13.4,3.076923076923,1168889653,1010300637,24.11892777,28.0648266,3.67122883,22.77802182,16.56728427,3.4182535,0.87760502,2024-12-18
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16083921625.28,13901736765.12,13.76,2.686567164179,1168889653,1010300637,24.76689896,28.81880702,3.76985885,23.38996867,17.01237549,3.51008718,0.90118247,2024-12-19
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16189121694.05,13992663822.45,13.85,0.654069767442,1168889653,1010300637,24.92889176,29.00730212,3.79451636,23.54295538,17.1236483,3.5330456,0.90707683,2024-12-20
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16387832935.06,14164414930.74,14.02,1.227436823105,1168889653,1010300637,25.23487816,29.36334843,3.84109165,23.83193029,17.33383026,3.5764115,0.91821062,2024-12-23
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16516410796.89,14275548000.81,14.13,0.784593437946,1168889653,1010300637,25.43286936,29.59373134,3.8712286,24.01891405,17.46983036,3.60447179,0.92541484,2024-12-24
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16259255073.23,14053281860.67,13.91,-1.556970983723,1168889653,1010300637,25.03688696,29.13296553,3.8109547,23.64494653,17.19783017,3.54835121,0.9110064,2024-12-25
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16200810590.58,14002766828.82,13.86,-0.359453630482,1168889653,1010300637,24.94689096,29.02824602,3.79725608,23.55995391,17.13601194,3.53559654,0.90773176,2024-12-26
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16154055004.46,13962354803.34,13.82,-0.2886002886,1168889653,1010300637,24.87489416,28.94447042,3.78629719,23.49195981,17.08655736,3.52539279,0.90511204,2024-12-27
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16563166383.01,14315960026.29,14.17,2.532561505065,1168889653,1010300637,25.50486615,29.67750694,3.8821875,24.08690814,17.51928494,3.61467553,0.92803456,2024-12-30
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16563166383.01,14315960026.29,14.17,0.0,1168889653,1010300637,25.50486615,23.65036384,3.80381309,15.19683282,17.51928494,3.61467553,0.92803456,2024-12-31
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16200810590.58,14002766828.82,13.86,-2.187720536344,1168889653,1010300637,24.94689096,23.13295997,3.72059629,14.86436859,17.13601194,3.53559654,-3.15801495,2025-01-02
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15943654866.92,13780500688.68,13.64,-1.587301587302,1168889653,1010300637,24.55090856,22.76577013,3.66153921,14.62842623,16.86401175,3.47947596,-3.10788773,2025-01-03
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16072232728.75,13891633758.75,13.75,0.806451612903,1168889653,1010300637,24.74889976,22.94936505,3.69106775,14.74639741,17.00001185,3.50753625,-3.13295134,2025-01-06
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16072232728.75,13891633758.75,13.75,0.0,1168889653,1010300637,24.74889976,22.94936505,3.69106775,14.74639741,17.00001185,3.50753625,-3.13295134,2025-01-07
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16446277417.71,14214929962.59,14.07,2.327272727273,1168889653,1010300637,25.32487416,23.48345937,3.77696897,15.0895863,17.39564849,3.58916618,-3.20586366,2025-01-08
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16539788589.95,14295754013.55,14.15,0.568585643213,1168889653,1010300637,25.46886775,23.61698295,3.79844427,15.17538352,17.49455765,3.60957366,-3.22409174,2025-01-09
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16306010659.35,14093693886.15,13.95,-1.413427561837,1168889653,1010300637,25.10888376,23.283174,3.74475601,14.96089046,17.24728475,3.55855495,-3.17852154,2025-01-10
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15967032659.98,13800706701.42,13.66,-2.078853046595,1168889653,1010300637,24.58690696,22.79915103,3.66690804,14.64987554,16.88873904,3.48457783,-3.11244475,2025-01-13
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16294321762.82,14083590879.78,13.94,2.049780380673,1168889653,1010300637,25.09088456,23.26648355,3.7420716,14.95016581,17.2349211,3.55600402,-3.17624303,2025-01-14
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16212499487.11,14012869835.19,13.87,-0.502152080344,1168889653,1010300637,24.96489016,23.14965042,3.72328071,14.87509324,17.14837559,3.53814747,-3.16029346,2025-01-15
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16306010659.35,14093693886.15,13.95,0.57678442682,1168889653,1010300637,25.10888376,23.283174,3.74475601,14.96089046,17.24728475,3.55855495,-3.17852154,2025-01-16
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16574855279.54,14326063032.66,14.18,1.648745519713,1168889653,1010300637,25.52286535,23.66705429,3.80649751,15.20755747,17.53164858,3.61722647,-3.23092727,2025-01-17
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16224188383.64,14055243841.56,13.88,-2.115655853315,1168889653,1012625637,24.98288936,23.16634087,3.72596512,14.88581789,17.16073923,3.54069841,-3.16257197,2025-01-20
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16013788246.1,13872971226.9,13.7,-1.296829971182,1168889653,1012625637,24.65890376,22.86591282,3.67764569,14.69277415,16.93819362,3.49478157,-3.12155879,2025-01-21
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16259255073.23,14085622610.67,13.91,1.532846715328,1168889653,1012625637,25.03688696,23.21641221,3.73401836,14.91799185,17.19783017,3.54835121,-3.1694075,2025-01-22
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16259255073.23,14164066664.67,13.91,0.0,1168889653,1018265037,25.03688696,23.21641221,3.73401836,14.91799185,17.19783017,3.54835121,-3.1694075,2025-01-23
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16796944313.61,14632468581.69,14.37,3.306973400431,1168889653,1018265037,25.86485015,23.98417279,3.85750135,15.41132587,17.76655784,3.66569424,-3.27421896,2025-01-24
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16808633210.14,14642651232.06,14.38,0.069589422408,1168889653,1018265037,25.88284935,24.00086323,3.86018577,15.42205053,17.77892148,3.66824518,-3.27649747,2025-01-27
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16282632866.29,14184431965.41,13.93,-3.129346314325,1168889653,1018265037,25.07288536,23.2497931,3.73938719,14.93944116,17.22255746,3.55345308,-3.17396452,2025-02-05
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16224188383.64,14133518713.56,13.88,-0.358937544867,1168889653,1018265037,24.98288936,23.16634087,3.72596512,14.88581789,17.16073923,3.54069841,-3.16257197,2025-02-06
