date,close,ttm_cny,market_cap_hkd,pe_ttm
2025-09-16,53.95,135.05,6067.7,40.44
2025-09-17,54.6,135.05,6140.8,40.92
2025-09-18,53.7,135.05,6039.6,40.25
2025-09-19,54.4,135.05,6118.3,40.77
2025-09-22,53.65,135.05,6033.9,40.21
2025-09-23,52.4,135.05,5893.3,39.27
2025-09-24,53.0,135.05,5960.8,39.72
2025-09-25,52.1,135.05,5859.6,39.05
2025-09-26,52.2,135.05,5870.8,39.12
2025-09-29,53.6,135.05,6028.3,40.17
2025-09-30,53.9,135.05,6062.0,40.4
2025-10-02,54.15,135.05,6090.2,40.59
2025-10-03,53.75,135.05,6045.2,40.29
2025-10-06,53.25,135.05,5988.9,39.91
2025-10-08,53.0,135.05,5960.8,39.72
2025-10-09,54.2,135.05,6095.8,40.62
2025-10-10,54.05,135.05,6078.9,40.51
2025-10-13,54.0,135.05,6073.3,40.47
2025-10-14,53.5,135.05,6017.1,40.1
2025-10-15,54.25,135.05,6101.4,40.66
2025-10-16,54.8,135.05,6163.3,41.07
2025-10-17,53.3,135.05,5994.6,39.95
2025-10-20,54.55,135.05,6135.2,40.89
2025-10-21,55.05,135.05,6191.4,41.26
2025-10-22,54.25,135.05,6101.4,40.66
2025-10-23,54.45,135.05,6123.9,40.81
2025-10-24,53.95,135.05,6067.7,40.44
2025-10-27,53.8,135.05,6050.8,40.32
2025-10-28,52.55,135.05,5910.2,39.39
2025-10-30,51.75,135.05,5820.2,38.79
2025-10-31,51.6,135.05,5803.4,38.67
2025-11-03,52.3,135.05,5882.1,39.2
2025-11-04,51.3,135.05,5769.6,38.45
2025-11-05,50.85,135.05,5719.0,38.11
2025-11-06,52.6,135.05,5915.8,39.42
2025-11-07,52.6,135.05,5915.8,39.42
2025-11-10,53.9,135.05,6062.0,40.4
2025-11-11,54.05,135.05,6078.9,40.51
2025-11-12,56.1,135.05,6309.5,42.05
2025-11-13,55.0,135.05,6185.8,41.22
2025-11-14,54.25,135.05,6101.4,40.66
2025-11-17,53.85,135.05,6056.4,40.36
2025-11-18,52.6,135.05,5915.8,39.42
2025-11-19,51.75,135.05,5820.2,38.79
2025-11-20,50.95,135.05,5730.3,38.19
2025-11-21,50.3,135.05,5657.2,37.7
2025-11-24,50.75,135.05,5707.8,38.04
2025-11-25,50.65,135.05,5696.5,37.96
2025-11-26,50.8,135.05,5713.4,38.08
2025-11-27,50.45,135.05,5674.0,37.81
2025-11-28,48.82,135.05,5490.7,36.59
2025-12-01,49.34,135.05,5549.2,36.98
2025-12-02,49.34,135.05,5549.2,36.98
2025-12-03,48.1,135.05,5409.7,36.05
2025-12-04,48.14,135.05,5414.2,36.08
2025-12-05,48.08,135.05,5407.5,36.04
2025-12-08,47.06,135.05,5292.8,35.27
2025-12-09,46.8,135.05,5263.5,35.08
2025-12-10,46.26,135.05,5202.8,34.67
2025-12-11,45.92,135.05,5164.5,34.42
2025-12-12,46.94,135.05,5279.3,35.18
2025-12-15,45.12,135.05,5074.6,33.82
2025-12-16,44.94,135.05,5054.3,33.68
2025-12-17,45.84,135.05,5155.6,34.36
2025-12-18,45.78,135.05,5148.8,34.31
2025-12-19,47.5,135.05,5342.2,35.6
2025-12-22,48.16,135.05,5416.5,36.1
2025-12-23,48.06,135.05,5405.2,36.02
2025-12-24,48.4,135.05,5443.5,36.28
2025-12-29,47.16,135.05,5304.0,35.35
2025-12-30,47.7,135.05,5364.7,35.75
2025-12-31,46.84,158.68,5268.0,29.88
2026-01-02,48.28,158.68,5430.0,30.8
2026-01-05,47.34,158.68,5324.3,30.2
2026-01-06,48.18,158.68,5418.7,30.73
2026-01-07,47.9,158.68,5387.2,30.56
2026-01-08,47.48,158.68,5340.0,30.29
2026-01-09,46.76,158.68,5259.0,29.83
2026-01-12,48.12,158.68,5412.0,30.7
2026-01-13,47.82,158.68,5378.2,30.5
2026-01-14,50.7,158.68,5702.1,32.34
2026-01-15,51.05,158.68,5741.5,32.56
2026-01-16,50.85,158.68,5719.0,32.44
2026-01-19,49.48,158.68,5564.9,31.56
2026-01-20,49.6,158.68,5578.4,31.64
2026-01-21,50.3,158.68,5657.2,32.09
2026-01-22,50.25,158.68,5651.5,32.05
2026-01-23,50.3,158.68,5657.2,32.09
2026-01-26,48.66,158.68,5472.7,31.04
2026-01-27,49.1,158.68,5522.2,31.32
2026-01-28,50.2,158.68,5645.9,32.02
2026-01-29,49.78,158.68,5598.7,31.75
2026-01-30,47.94,158.68,5391.7,30.58
2026-02-02,46.98,158.68,5283.8,29.97
2026-02-03,46.96,158.68,5281.5,29.96
2026-02-04,48.28,158.68,5430.0,30.8
2026-02-05,48.96,158.68,5506.5,31.23
2026-02-06,48.38,158.68,5441.2,30.86
2026-02-09,49.72,158.68,5591.9,31.72
2026-02-10,48.84,158.68,5493.0,31.15
2026-02-11,49.26,158.68,5540.2,31.42
2026-02-12,48.24,158.68,5425.5,30.77
2026-02-13,47.34,158.68,5324.3,30.2
2026-02-16,48.0,158.68,5398.5,30.62
2026-02-20,47.06,158.68,5292.8,30.02
2026-02-23,48.24,158.68,5425.5,30.77
2026-02-24,47.22,158.68,5310.8,30.12
2026-02-25,47.52,158.68,5344.5,30.31
2026-02-26,46.78,158.68,5261.3,29.84
2026-02-27,47.4,158.68,5331.0,30.24
2026-03-02,46.04,158.68,5178.0,29.37
2026-03-03,44.94,158.68,5054.3,28.67
2026-03-04,44.62,158.68,5018.3,28.46
2026-03-05,44.54,158.68,5009.3,28.41
2026-03-06,45.82,158.68,5153.3,29.23
2026-03-09,44.62,158.68,5018.3,28.46
2026-03-10,45.32,158.68,5097.1,28.91
2026-03-11,45.38,158.68,5103.8,28.95
2026-03-12,43.4,158.68,4881.1,27.68
2026-03-13,43.0,158.68,4836.1,27.43
2026-03-16,44.0,158.68,4948.6,28.07
2026-03-17,43.36,158.68,4876.6,27.66
2026-03-18,43.28,158.68,4867.6,27.61
2026-03-19,42.96,158.68,4831.6,27.4
2026-03-20,42.66,158.68,4797.9,27.21
2026-03-23,41.06,158.68,4618.0,26.19
2026-03-24,42.44,158.68,4773.2,27.07
2026-03-25,46.42,158.68,5220.8,29.61
2026-03-26,44.56,158.68,5011.6,28.42
2026-03-27,44.7,158.68,5027.3,28.51
2026-03-30,45.2,158.68,5083.6,28.83
2026-03-31,46.92,158.68,5277.0,29.93
2026-04-01,47.82,158.68,5378.2,30.5
2026-04-02,47.56,158.68,5349.0,30.34
2026-04-08,48.72,158.68,5479.5,31.08
2026-04-09,47.86,158.68,5382.7,30.53
2026-04-10,47.3,158.68,5319.8,30.17
2026-04-13,46.7,158.68,5252.3,29.79
2026-04-14,46.98,158.68,5283.8,29.97
2026-04-15,47.08,158.68,5295.0,30.03
2026-04-16,46.62,158.68,5243.3,29.74
2026-04-17,46.16,158.68,5191.5,29.45
2026-04-20,48.7,158.68,5477.2,31.07
2026-04-21,48.56,158.68,5461.5,30.98
2026-04-22,48.14,158.68,5414.2,30.71
2026-04-23,47.32,158.68,5322.0,30.19
2026-04-24,46.9,158.68,5274.8,29.92
2026-04-27,46.92,158.68,5277.0,29.93
2026-04-28,46.5,158.68,5229.8,29.66
2026-04-29,48.18,158.68,5418.7,30.73
2026-04-30,46.8,158.68,5263.5,29.85
2026-05-04,46.36,158.68,5214.0,29.57
2026-05-05,45.7,158.68,5139.8,29.15
2026-05-06,46.1,158.68,5184.8,29.41
2026-05-07,47.06,158.68,5292.8,30.02
2026-05-08,46.16,158.68,5191.5,29.45
2026-05-11,45.82,158.68,5153.3,29.23
2026-05-12,45.82,158.68,5153.3,29.23
2026-05-13,45.9,158.68,5162.3,29.28
2026-05-14,44.8,158.68,5038.6,28.58
2026-05-15,43.66,158.68,4910.4,27.85
2026-05-18,42.88,158.68,4822.6,27.35
2026-05-19,43.06,158.68,4842.9,27.47
2026-05-20,43.32,158.68,4872.1,27.63
2026-05-21,42.34,158.68,4761.9,27.01
2026-05-22,42.6,158.68,4791.2,27.17
2026-05-26,44.04,158.68,4953.1,28.09
2026-05-27,43.06,158.68,4842.9,27.47
2026-05-28,42.48,158.68,4777.7,27.1
2026-05-29,42.8,158.68,4813.6,27.3
2026-06-01,43.56,158.68,4899.1,27.79
2026-06-02,44.04,158.68,4953.1,28.09
2026-06-03,43.32,158.68,4872.1,27.63
2026-06-04,42.82,158.68,4815.9,27.31
2026-06-05,42.18,158.68,4743.9,26.91
2026-06-08,42.2,158.68,4746.2,26.92
2026-06-09,42.26,158.68,4752.9,26.96
2026-06-10,42.62,158.68,4793.4,27.19
2026-06-11,42.5,158.68,4779.9,27.11
2026-06-12,44.06,158.68,4955.4,28.11
2026-06-15,44.3,158.68,4982.3,28.26
2026-06-16,44.06,158.68,4955.4,28.11
2026-06-17,42.76,158.68,4809.1,27.28
2026-06-18,41.86,158.68,4707.9,26.7
2026-06-22,41.72,158.68,4692.2,26.61
2026-06-23,41.78,158.68,4698.9,26.65
2026-06-24,41.96,158.68,4719.2,26.77
2026-06-25,43.12,158.68,4849.6,27.51
2026-06-26,42.54,158.68,4784.4,27.14
2026-06-29,43.26,158.68,4865.4,27.6
2026-06-30,39.62,171.33,4456.0,23.41
2026-07-02,40.44,171.33,4548.2,23.89
2026-07-03,41.66,171.33,4685.4,24.61
2026-07-06,41.54,171.33,4671.9,24.54
2026-07-07,40.18,171.33,4519.0,23.74
2026-07-08,40.76,171.33,4584.2,24.08
2026-07-09,40.28,171.33,4530.2,23.8
2026-07-10,39.74,171.33,4469.5,23.48
2026-07-13,41.02,171.33,4613.5,24.23
2026-07-14,41.44,171.33,4660.7,24.48
2026-07-15,41.58,171.33,4676.4,24.57
2026-07-16,42.02,171.33,4725.9,24.83
2026-07-17,42.22,171.33,4748.4,24.94
2026-07-20,42.22,171.33,4748.4,24.94
2026-07-21,42.44,171.33,4773.2,25.07
2026-07-22,42.9,171.33,4824.9,25.35
2026-07-23,40.44,171.33,4548.2,23.89
2026-07-24,39.9,171.33,4487.5,23.57
2026-07-27,40.34,171.33,4537.0,23.83
2026-07-28,41.86,171.33,4707.9,24.73
2026-07-29,44.9,171.33,5049.8,26.53
2026-07-30,45.56,171.33,5124.1,26.92
2026-07-31,43.78,171.33,4923.9,25.87
2026-08-03,43.6,171.33,4903.6,25.76
2026-08-04,42.64,171.33,4795.7,25.19
2026-08-05,42.02,171.33,4725.9,24.83
2026-08-06,42.46,171.33,4775.4,25.09
2026-08-07,42.3,171.33,4757.4,24.99
2026-08-10,44.32,171.33,4984.6,26.18
2026-08-11,43.12,171.33,4849.6,25.48
2026-08-12,42.68,171.33,4800.2,25.22
2026-08-13,42.54,171.33,4784.4,25.13
2026-08-14,42.7,171.33,4802.4,25.23
2026-08-17,42.52,171.33,4782.2,25.12
2026-08-18,42.16,171.33,4741.7,24.91
2026-08-19,42.14,171.33,4739.4,24.9
2026-08-20,42.24,171.33,4750.7,24.96
2026-08-21,42.54,171.33,4784.4,25.13
2026-08-24,43.14,171.33,4851.9,25.49
2026-08-25,43.04,171.33,4840.6,25.43
2026-08-26,44.08,171.33,4957.6,26.04
2026-08-27,42.94,171.33,4829.4,25.37
2026-08-28,43.5,171.33,4892.4,25.7
2026-08-31,43.02,171.33,4838.4,25.42
2026-09-01,41.56,171.33,4674.2,24.55
2026-09-02,41.8,171.33,4701.2,24.7
2026-09-03,41.52,171.33,4669.7,24.53
2026-09-04,42.4,171.33,4768.7,25.05
2026-09-07,41.84,171.33,4705.7,24.72
2026-09-08,41.1,171.33,4622.5,24.28
2026-09-09,40.58,171.33,4564.0,23.97
2026-09-10,39.58,171.33,4451.5,23.38
2026-09-11,39.5,171.33,4442.5,23.34
2026-09-14,39.74,171.33,4469.5,23.48
2026-09-15,39.44,171.33,4435.8,23.3
2026-09-16,39.38,171.33,4428.86,22.45
