Date,股价_港元,CNYHKD,EPS_TTM_人民币,PE_TTM_近似
2021-03-31,59.349998474121094,1.1832109689712524,0.39,128.6156799233278
2021-04-01,64.55000305175781,1.1863340139389038,0.44,123.66209740818739
2021-04-07,60.70000076293945,1.1895639896392822,0.44,115.97068202302547
2021-04-08,63.25,1.189808964729309,0.44,120.81771465951617
2021-04-09,59.5,1.186974048614502,0.44,113.92605666915553
2021-04-12,58.099998474121094,1.1905510425567627,0.44,110.91120528018212
2021-04-13,59.75,1.1867259740829468,0.44,114.42865287446979
2021-04-14,61.5,1.1873830556869507,0.44,117.71494178166701
2021-04-15,61.95000076293945,1.1891520023345947,0.44,118.39988159881335
2021-04-16,67.94999694824219,1.1906050443649292,0.44,129.70868213344346
2021-04-19,68.5,1.1882810592651367,0.44,131.0143058899683
2021-04-20,67.5999984741211,1.1929370164871216,0.44,128.78832498707666
2021-04-21,65.9000015258789,1.1940499544143677,0.44,125.43255010975753
2021-04-22,66.1500015258789,1.1956839561462402,0.44,125.73633006114201
2021-04-23,68.55000305175781,1.1952099800109863,0.44,130.34986662329885
2021-04-26,68.80000305175781,1.193734049797058,0.44,130.9870011046701
2021-04-27,69.6500015258789,1.1965409517288208,0.44,132.2942251033265
2021-04-28,66.69999694824219,1.1972490549087524,0.44,126.616013212597
2021-04-29,62.900001525878906,1.197950005531311,0.44,119.33265016268295
2021-04-30,64.30000305175781,1.1995630264282227,0.44,121.82467061135374
2021-05-03,64.4000015258789,1.2002160549163818,0.44,121.94774368498179
2021-05-04,64.5999984741211,1.1996359825134277,0.44,122.38560737622076
2021-05-05,64.30000305175781,1.200139045715332,0.44,121.7661995865434
2021-05-06,63.0,1.2003599405288696,0.44,119.28240300882864
2021-05-07,61.29999923706055,1.2015490531921387,0.44,115.94880767797524
2021-05-10,59.599998474121094,1.2078319787979126,0.44,112.14684191542035
2021-05-11,57.5,1.2101869583129883,0.44,107.98481778715401
2021-05-12,57.29999923706055,1.2077159881591797,0.44,107.8293839529391
2021-05-13,56.75,1.2028369903564453,0.44,107.22755765022819
2021-05-14,55.29999923706055,1.2039220333099365,0.44,104.39365089309689
2021-05-17,58.599998474121094,1.2072570323944092,0.44,110.31769634819678
2021-05-18,61.20000076293945,1.2060320377349854,0.44,115.32936644542634
2021-05-20,63.099998474121094,1.2061009407043457,0.44,118.9030557902023
2021-05-21,65.5,1.2060970067977905,0.44,123.42592305976451
2021-05-24,64.19999694824219,1.2066819667816162,0.44,120.91759717138802
2021-05-25,64.8499984741211,1.2094839811325073,0.44,121.85887739534256
2021-05-26,67.0999984741211,1.2106419801712036,0.44,125.96622207874165
2021-05-27,66.8499984741211,1.2146409749984741,0.44,125.08372254945742
2021-05-28,66.4000015258789,1.2157529592514038,0.44,124.12809134342501
2021-05-31,69.5,1.2186199426651,0.44,129.61756157469546
2021-06-01,71.5999984741211,1.2181600332260132,0.44,133.5844756196941
2021-06-02,73.94999694824219,1.2158230543136597,0.44,138.2340746756478
2021-06-03,73.75,1.2154769897460938,0.44,137.899473027992
2021-06-04,75.0,1.2114030122756958,0.44,140.70837180298568
2021-06-07,71.0,1.212669014930725,0.44,133.06486302270568
2021-06-08,69.8499984741211,1.2127209901809692,0.44,130.9039736406342
2021-06-09,68.75,1.2121119499206543,0.44,128.9072350208479
2021-06-10,65.5,1.2146550416946411,0.44,122.55630714375286
2021-06-11,67.3499984741211,1.2136310338974,0.44,126.12414652805884
2021-06-15,64.55000305175781,1.2126330137252808,0.44,120.98017349838888
2021-06-16,61.70000076293945,1.2116329669952393,0.44,115.73411939176545
2021-06-17,63.29999923706055,1.2141790390014648,0.44,118.4863434539241
2021-06-18,66.25,1.2041770219802856,0.44,125.03824526610744
2021-06-21,64.5999984741211,1.2038359642028809,0.44,121.95862452696431
2021-06-22,65.75,1.200553059577942,0.44,124.4691494388023
2021-06-23,70.05000305175781,1.1977479457855225,0.44,132.91991269995216
2021-06-24,70.80000305175781,1.1996150016784668,0.44,134.13394932521246
2021-06-25,72.19999694824219,1.1992919445037842,0.44,136.82315044898405
2021-06-28,75.9000015258789,1.1983189582824707,0.44,143.9516601783116
2021-06-29,73.5999984741211,1.202309012413025,0.44,139.12623300486254
2021-06-30,77.0,1.2013239860534668,0.44,145.67260958045281
2021-07-02,72.0,1.2004200220108032,0.44,136.31592329013233
2021-07-05,74.19999694824219,1.202847957611084,0.44,140.19756664464114
2021-07-06,74.94999694824219,1.2012779712677002,0.44,141.7997384696369
2021-07-07,74.0,1.1983319520950317,0.44,140.34660253178393
2021-07-08,69.8499984741211,1.1996699571609497,0.44,132.32805871689862
2021-07-09,69.6500015258789,1.1966450214385986,0.44,132.28271975181028
2021-07-12,70.0,1.1982640027999878,0.44,132.76782805722343
2021-07-13,69.44999694824219,1.1992969512939453,0.44,131.61119269485192
2021-07-14,68.0999984741211,1.2003530263900757,0.44,128.939337346682
2021-07-15,68.9000015258789,1.2002530097961426,0.44,130.46491971339606
2021-07-16,70.5999984741211,1.2020100355148315,0.44,133.4885210986735
2021-07-19,68.5,1.2015180587768555,0.44,129.570934905716
2021-07-20,70.19999694824219,1.1971620321273804,0.44,133.26971899211165
2021-07-21,68.19999694824219,1.198490023612976,0.44,129.3293978342204
2021-07-22,66.5,1.2013659477233887,0.44,125.80376855426103
2021-07-23,66.0999984741211,1.2006330490112305,0.44,125.12338335437653
2021-07-26,58.0,1.1984139680862427,0.44,109.99386299600911
2021-07-27,58.349998474121094,1.1998460292816162,0.44,110.52554216071334
2021-07-28,58.20000076293945,1.1952760219573975,0.44,110.66291515667592
2021-07-29,58.20000076293945,1.1987149715423584,0.44,110.3454383626229
2021-07-30,56.900001525878906,1.2029329538345337,0.44,107.5024047465545
2021-08-02,55.45000076293945,1.202278971672058,0.44,104.81987290471834
2021-08-03,52.45000076293945,1.202962040901184,0.44,99.09252589483053
2021-08-04,53.849998474121094,1.201904058456421,0.44,101.82706290686393
2021-08-05,51.95000076293945,1.2023669481277466,0.44,98.19646467826131
2021-08-06,55.20000076293945,1.2034610509872437,0.44,104.24479220626522
2021-08-09,57.599998474121094,1.1980060338974,0.44,109.27247754780146
2021-08-10,56.400001525878906,1.199597954750061,0.44,106.8539848222997
2021-08-11,55.29999923706055,1.1995539665222168,0.44,104.77379088849618
2021-08-12,51.5,1.2003259658813477,0.44,97.51139096579745
2021-08-13,52.5,1.2009979486465454,0.44,99.34919701790201
2021-08-16,54.70000076293945,1.2012619972229004,0.44,103.48964991778328
2021-08-17,51.5,1.2020349502563477,0.44,97.37275486082436
2021-08-18,53.150001525878906,1.2012979984283447,0.44,100.5541157742688
2021-08-19,53.349998474121094,1.2009660005569458,0.44,100.96039061544117
2021-08-20,50.5,1.199172019958496,0.44,95.7099776866872
2021-08-23,51.25,1.2004770040512085,0.44,97.02582584606026
2021-08-24,53.70000076293945,1.2019000053405762,0.44,101.5437688136331
2021-08-25,58.95000076293945,1.203245997428894,0.44,111.34653657482325
2021-08-26,56.20000076293945,1.2018020153045654,0.44,106.2797972000878
2021-08-27,52.150001525878906,1.2011090517044067,0.44,98.6777433509862
2021-08-30,57.25,1.2035290002822876,0.44,108.11009650213515
2021-08-31,58.75,1.2040859460830688,0.5776,84.47402716603955
2021-09-01,57.75,1.2039719820022583,0.5776,83.04403131901276
2021-09-02,59.70000076293945,1.2036679983139038,0.5776,85.86979734232042
2021-09-03,59.29999923706055,1.203598976135254,0.5776,85.29934446681847
2021-09-06,59.349998474121094,1.204463005065918,0.5776,85.31002364470457
2021-09-07,62.0,1.2038710117340088,0.5776,89.16297441783009
2021-09-08,61.5,1.202070951461792,0.5776,88.57635992500887
2021-09-09,57.70000076293945,1.203197956085205,0.5776,83.02550939295385
2021-09-10,59.95000076293945,1.2046380043029785,0.5776,86.1599519496077
2021-09-13,61.45000076293945,1.2065370082855225,0.5776,88.176744472331
2021-09-14,58.95000076293945,1.2056280374526978,0.5776,84.65318278761583
2021-09-15,59.25,1.2080609798431396,0.5776,84.91263404808927
2021-09-16,59.0,1.2096099853515625,0.5776,84.44607405811392
2021-09-17,59.95000076293945,1.20517897605896,0.5776,86.12127711256909
2021-09-20,58.400001525878906,1.2036490440368652,0.5776,84.00125965593142
2021-09-21,56.150001525878906,1.2042289972305298,0.5776,80.72601369294523
2021-09-23,54.95000076293945,1.2045949697494507,0.5776,78.97678909609981
2021-09-24,55.54999923706055,1.2051960229873657,0.5776,79.79931858338956
2021-09-27,55.04999923706055,1.2044440507888794,0.5776,79.13042566140737
2021-09-28,54.20000076293945,1.2052730321884155,0.5776,77.85502862156662
2021-09-29,53.25,1.204679012298584,0.5776,76.52812684014583
2021-09-30,53.25,1.2028030157089233,0.5776,76.64748678777667
2021-10-04,54.0,1.2086939811706543,0.5776,77.3482007568146
2021-10-05,53.79999923706055,1.2076400518417358,0.5776,77.12897800830628
2021-10-06,52.95000076293945,1.2075339555740356,0.5776,75.9170693054587
2021-10-07,55.400001525878906,1.2078449726104736,0.5776,79.4093052010507
2021-10-08,53.95000076293945,1.2078330516815186,0.5776,77.33166500372903
2021-10-11,54.0,1.20762300491333,0.5776,77.41679673935242
2021-10-12,54.04999923706055,1.2058709859848022,0.5776,77.60106145085987
2021-10-15,54.79999923706055,1.2078089714050293,0.5776,78.55161468882115
2021-10-18,53.75,1.2079739570617676,0.5776,77.03599790406606
2021-10-19,54.25,1.2095550298690796,0.5776,77.65097732186018
2021-10-20,53.349998474121094,1.2179110050201416,0.5776,75.83883832749244
2021-10-21,51.0,1.215211033821106,0.5776,72.65931302016558
2021-10-22,50.79999923706055,1.2161959409713745,0.5776,72.31576279808243
2021-10-25,50.54999923706055,1.2140779495239258,0.5776,72.08541406491241
2021-10-26,50.400001525878906,1.2172000408172607,0.5776,71.68716516941772
2021-10-27,48.29999923706055,1.218229055404663,0.5776,68.64216705770015
2021-10-28,47.25,1.2167320251464844,0.5776,67.23256635794566
2021-10-29,45.95000076293945,1.2166340351104736,0.5776,65.38804860360321
2021-11-01,48.5,1.2138090133666992,0.5776,69.1773937412294
2021-11-02,55.849998474121094,1.2163350582122803,0.5776,79.49553866905516
2021-11-03,54.25,1.2158910036087036,0.5776,77.24634026828612
2021-11-04,55.25,1.2148970365524292,0.5776,78.73459993318208
2021-11-05,56.900001525878906,1.2166210412979126,0.5776,80.97104984233523
2021-11-08,58.099998474121094,1.2164210081100464,0.5776,82.69229102990195
2021-11-09,59.70000076293945,1.2183409929275513,0.5776,84.8356311432079
2021-11-10,59.849998474121094,1.218425989151001,0.5776,85.04284981895024
2021-11-11,58.29999923706055,1.2194440364837646,0.5776,82.77124550730187
2021-11-12,57.150001525878906,1.2191410064697266,0.5776,81.15870759317994
2021-11-15,61.20000076293945,1.2201670408248901,0.5776,86.83702841178832
2021-11-16,59.95000076293945,1.219931960105896,0.5776,85.07978802228146
2021-11-17,58.099998474121094,1.218498945236206,0.5776,82.55127377071595
2021-11-18,56.04999923706055,1.2204580307006836,0.5776,79.5107000177795
2021-11-19,56.599998474121094,1.2191590070724487,0.5776,80.376461593998
2021-11-22,55.400001525878906,1.218229055404663,0.5776,78.73242691106208
2021-11-23,56.25,1.2200160026550293,0.5776,79.8233251531856
2021-11-24,55.349998474121094,1.219349980354309,0.5776,78.58905255180952
2021-11-25,57.29999923706055,1.2197970151901245,0.5776,81.3279574812636
2021-11-26,51.20000076293945,1.2208280563354492,0.5776,72.60863652391393
2021-11-29,55.0,1.2168530225753784,0.5776,78.25234837866454
2021-11-30,53.900001525878906,1.2204220294952393,0.5776,76.4630389338253
2021-12-01,54.29999923706055,1.2242859601974487,0.5776,76.78736588208412
2021-12-02,50.650001525878906,1.2236980199813843,0.5776,71.6602008201235
2021-12-03,50.099998474121094,1.221835970878601,0.5776,70.99007278586286
2021-12-06,49.0,1.222514033317566,0.5776,69.39290077810796
2021-12-07,48.0,1.223291039466858,0.5776,67.9335418912334
2021-12-08,47.599998474121094,1.2246760129928589,0.5776,67.29124175137444
2021-12-09,49.400001525878906,1.2287969589233398,0.5776,69.60166837177734
2021-12-10,48.0,1.2223999500274658,0.5776,67.98306321341475
2021-12-13,46.25,1.2288429737091064,0.5776,65.16106320708424
2021-12-14,46.29999923706055,1.2253659963607788,0.5776,65.41660099560481
2021-12-15,46.20000076293945,1.224938988685608,0.5776,65.29806924603923
2021-12-16,47.349998474121094,1.2248159646987915,0.5776,66.93017280584456
2021-12-17,46.29999923706055,1.2254120111465454,0.5776,65.41414457208928
2021-12-20,45.150001525878906,1.2238819599151611,0.5776,63.869137507061666
2021-12-21,46.45000076293945,1.223721981048584,0.5776,65.71670496694122
2021-12-22,45.400001525878906,1.2243069410324097,0.5776,64.20049420671984
2021-12-23,45.29999923706055,1.2239910364151,0.5776,64.07561345233482
2021-12-24,45.599998474121094,1.2237679958343506,0.5776,64.51170977507884
2021-12-28,44.20000076293945,1.223986029624939,0.5776,62.51995135164945
2021-12-29,41.650001525878906,1.224161982536316,0.5776,58.904564454884785
2021-12-30,43.25,1.2243599891662598,0.5776,61.157510476355405
2021-12-31,44.849998474121094,1.2236770391464233,0.5776,63.45537820924214
2022-01-03,47.0,1.2267810106277466,0.5776,66.32902729240669
2022-01-04,44.0,1.2271569967269897,0.5776,62.076234354476
2022-01-05,42.45000076293945,1.222687005996704,0.5776,60.10840736300101
2022-01-06,42.20000076293945,1.2244540452957153,0.5776,59.668178997676144
2022-01-07,42.900001525878906,1.2219589948654175,0.5776,60.78179066518746
2022-01-10,44.099998474121094,1.221858024597168,0.5776,62.48713953151806
2022-01-11,45.29999923706055,1.2222269773483276,0.5776,64.16809477451511
2022-01-12,48.54999923706055,1.2229880094528198,0.5776,68.72897131510129
